clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
mTOR	FRAP	KINASE	PI3Kc	n/d	n/d	Atypical	0	IPI00031410.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	1264	1	288892	27	23	26	1	0	0.836807692308	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=7793&representative=IPI00031410.1	342017743.462	351848722.171	363057847.748	365567497.563	260393805.052	272709938.446	17383738.148	23196293.976	19995367.816	17754586.688	P0140703A	1.0	1.029219	1.060325	1.069277	0.761296	0.796909	0.051404	0.067248	0.058149	0.051998	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0415499954459	0.0845065327351	0.0966356367436	-0.393470596871	-0.327513104353	-4.28197556274	-3.89436482817	-4.10410180818	-4.26540005586	0.0	0.091	0.123	0.089	0.105	0.091	0.068	0.071	0.081	0.078	16.8156472081	17.2989971888	17.8501051497	17.9734946133	12.8025239761	13.4080590926	0.85468901378	1.14046918177	0.98309241967	0.87292215617	23	6.9794	0.1422	
HMGCL	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00293564.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	235	1	34360	5	5	5	0	0	0.8838	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1161622&representative=IPI00293564.5	64721224.283	123383793.273	78536813.448	77197305.854	86087994.023	70253267.739	61242672.528	66301921.02	55744769.909	51058224.722	P0140703A	1.0	1.912443	1.213463	1.192766	1.330135	1.085475	0.946253	1.022222	0.861306	0.788579	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.935416749195	0.279130119589	0.25431103905	0.411572677265	0.118326499061	-0.0797021258622	0.0317085460979	-0.215402213534	-0.342672803157	0.0	1.327	0.209	0.218	0.101	0.122	0.184	0.155	0.336	0.202	8.8112672963	16.7976980442	10.6921471829	10.5097841391	11.7201788863	9.56440993422	8.33769082032	9.02646627652	7.58919617916	6.95116124091	5	6.5548	0.3417	
TOMM40	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00014053.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	111	1	37893	2	2	2	0	0	0.894	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1166661&representative=IPI00014053.3	27387540.167	28414269.527	35034372.633	30636114.703	28481381.057	25366846.368	51570287.471	54790088.726	77546369.274	67930320.938	P0140703A	1.0	1.037489	1.279208	1.118615	1.039939	0.926218	1.882984	2.000548	2.831447	2.480337	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0530960403347	0.355250866386	0.161713581297	0.0564989062717	-0.110576300426	0.913020741206	1.0003952443	1.50153952522	1.31053615093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41157754252	6.65194067359	8.20174412964	7.17208715431	6.66765186108	5.93852173309	12.0728950097	12.8266686342	18.1540421925	15.9028710693	2	6.6818	0.4088	
PLXNB1	n/d	n/d	Sema, PSI, IPT	transmembrane	n/d	n/d	0	IPI00455329.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	54	1	232298	2	1	1	1	0	0.613	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148903&representative=IPI00455329.1	6320916.173	15921301.045	7650361.783	6103974.12	5561203.513	6710622.797	1928964.044	1792968.085	2130417.186	2261500.735	P0140703A	1.0	2.518828	1.210325	0.965679	0.87981	1.061654	0.305172	0.283656	0.337042	0.357781	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	1.33275260996	0.275394496203	-0.0503843903705	-0.184736095744	0.0863136589697	-1.71230549613	-1.81778571412	-1.56899971293	-1.48285131994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2108304889	28.2381544532	13.5687464888	10.8260602253	9.86339767723	11.9020174597	3.4212269748	3.18002338947	3.7785259746	4.01101686793	1	6.1911	n/d	
ROCK1	ROCK1	KINASE	S_TKc, S_TK_X, PH, C1	n/d	n/d	AGC	0	IPI00022542.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	251	1	158175	8	6	6	2	0	0.791333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148221&representative=IPI00022542.1	99159176.87	106843966.608	124605750.574	116040609.605	83717567.435	85927498.107	13150022.855	13172189.603	12955944.112	13559933.51	P0140703A	1.0	1.079061	1.256223	1.169501	0.846188	0.866561	0.131162	0.131882	0.129744	0.136749	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.109776423593	0.329092588781	0.22589309529	-0.240949868261	-0.20662678601	-2.9305782892	-2.92268042403	-2.94626027207	-2.87039781178	0.0	0.109	0.134	0.102	0.151	0.108	0.146	0.14	0.121	0.14	14.8190609881	15.96753127	18.6219800881	17.3419437829	12.511355749	12.8416236923	1.96523404928	1.96854680762	1.93622952524	2.02649404747	6	6.4991	0.3231	
ABCC4	n/d	n/d	ABC_tran, ABC_membrane, AAA	transmembrane	n/d	n/d	0	IPI00006675.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	1595	1	149527	36	30	31	5	0	0.856096774194	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148717&representative=IPI00006675.2	987892921.322	1009812853.27	1074758563.58	1091282064.4	923507391.681	969557267.199	230429361.866	213777532.943	45110717.359	46241373.971	P0140703A	1.0	1.021526	1.088012	1.104844	0.934617	0.981466	0.232281	0.215655	0.044941	0.046278	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0307259241825	0.121694468578	0.143842680644	-0.0975528158778	-0.0269898042525	-2.10605694473	-2.21320292928	-4.47582396292	-4.43352967305	0.0	0.067	0.073	0.066	0.075	0.1	0.061	0.055	0.048	0.046	14.9853984863	15.3179030604	16.3030678772	16.5537137102	14.0087310787	14.7072640067	3.49539483073	3.24280238215	0.684286789628	0.701437777874	30	7.4253	0.1221	
C3ORF21	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00171410.1	IPI00910604.1	P0140703A	46381	QV1_46381	R1	s01	F1	114	1	43807	2	2	2	0	0	0.8115	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1155645&representative=IPI00171410.1	5280781.74	5611184.522	6872870.597	5641094.898	5050110.763	5344332.741	1125563.952	1057352.335	788772.764	1311894.962	P0140703A	1.0	1.062567	1.301487	1.068231	0.956319	1.012034	0.213143	0.200226	0.149367	0.248428	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0875538130341	0.380160901347	0.0952236568743	-0.0644361556023	0.0172577592095	-2.23010641951	-2.32029876989	-2.74306664954	-2.00910030786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8661574077	14.7337215693	18.0466283654	14.812259559	13.2604667668	14.0330281906	2.9554804003	2.77637187718	2.07114170647	3.44474415741	2	5.4911	0.7661	
GPSN2	TECR	OXIDOREDUCTASE	n/d	transmembrane	n/d	C3 dehydrogenase	0	IPI00644037.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	48	2	36034	2	2	2	0	0	0.637	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1160821&representative=IPI00644037.1	43798688.348	43927604.134	55657648.672	48353911.784	33672202.094	34836894.385	3158513.261	3703003.734	6420783.314	6288885.218	P0140703A	1.0	1.002943	1.270761	1.104004	0.768795	0.795387	0.072114	0.084546	0.146598	0.143586	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00423961596598	0.345692719141	0.142745399263	-0.379329141578	-0.330271112313	-3.79357682254	-3.56411968962	-2.77006267361	-2.8000130053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.652555313	15.6986265893	19.8906510056	17.2804781912	12.0336025043	12.4498343869	1.1287736092	1.32336088036	2.29462729972	2.24749022048	2	6.6066	0.4163	
LGALS3	n/d	n/d	Gal-bind_lectin, GLECT	n/d	n/d	n/d	0	IPI00465431.8	 	P0140703A	46381	QV1_46381	R1	s01	F1	91	1	26152	2	2	2	0	0	0.6525	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=8124&representative=IPI00465431.8	30334160.575	32702347.876	32072914.715	28441263.63	31881315.631	24517901.098	6196311.68	6147991.337	6989338.201	8860130.9	P0140703A	1.0	1.07807	1.05732	0.937599	1.051004	0.80826	0.204268	0.202676	0.230411	0.292084	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.108450856545	0.0804120773304	-0.0929570638386	0.0717681600415	-0.307108643033	-2.29146488131	-2.30275283357	-2.11771850108	-1.7755447636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5736643121	15.7114299894	15.4090267773	13.6642458831	15.3169754173	11.7793159087	2.97693968402	2.95372478554	3.3579392597	4.25673798285	2	6.4418	0.254	
ITGAX	n/d	n/d	VWA, Int_alpha	transmembrane	n/d	n/d	0	IPI00479724.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	1742	1	128537	40	32	38	2	0	0.880105263158	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149675&representative=IPI00479724.3	1132768660.92	1123300900.37	1168005237.87	1171776415.94	1034631503.9	1072632286.45	255608778.21	236424860.519	164830804.919	155359592.334	P0140703A	1.0	0.9906	1.030229	1.034007	0.913366	0.946585	0.225192	0.207392	0.14551	0.13691	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.013625473915	0.0429650562856	0.0482459524141	-0.130735008416	-0.0791960342067	-2.15077251865	-2.26956785061	-2.78080979086	-2.86870026901	0.0	0.055	0.086	0.084	0.084	0.092	0.062	0.056	0.047	0.046	15.0727552632	14.9467761092	15.5416173699	15.5917971162	13.7669305164	14.2725734732	3.4011609696	3.14589746671	2.19325840139	2.06723331413	32	8.3627	0.0598	
RNF160	n/d	n/d	RING	n/d	n/d	n/d	0	IPI00783835.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	54	2	205177	2	1	1	1	0	0.847	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148302&representative=IPI00783835.2	896228.196	1213385.061	1038918.309	1010173.214	957482.248	658429.645	0.0	0.0	0.0	0.0	P0140703A	1.0	1.35388	1.159212	1.127138	1.068346	0.734667	0.0	0.0	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.437099872534	0.213144434661	0.172664161231	0.0953789612981	-0.444837622232	n/d	n/d	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5201331404	21.0123914661	17.9911216247	17.4933380206	16.5808797747	11.4021359734	0.0	0.0	0.0	0.0	1	4.8398	n/d	
RAB3GAP	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00014235.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	98	1	110524	3	2	2	1	0	0.76	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=59522&representative=IPI00014235.3	20076801.651	20461039.48	22825403.632	21349316.376	11271836.547	11901720.29	2620273.103	1811750.077	2059189.272	3101018.9	P0140703A	1.0	1.019138	1.136904	1.063382	0.561436	0.59281	0.130512	0.090241	0.102566	0.154458	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0273494179764	0.185110438424	0.0886599510608	-0.832806520605	-0.754358310488	-2.93774563258	-3.47007313481	-3.28537552925	-2.69471349902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0897886852	17.41685987	19.4294555231	18.1729795304	9.59482033198	10.1309903979	2.23043064359	1.54219912636	1.75282448534	2.63965140619	2	6.521	0.4566	
CXCR4	C-X-C Chemokine type 4	GPCR	n/d	transmembrane	n/d	Rhodopsin like	0	IPI00216445.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	77	2	40221	3	1	2	1	0	0.935	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=12912&representative=IPI00216445.1	16222065.828	21203292.516	20413752.387	21460594.817	18762100.584	20019369.532	5325995.638	5841562.21	5962560.689	4976228.956	P0140703A	1.0	1.307065	1.258394	1.322926	1.156579	1.234083	0.328318	0.3601	0.367559	0.306757	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.386330887764	0.331583697139	0.403732364399	0.209863812464	0.303439428249	-1.6068342472	-1.47353049536	-1.44395224718	-1.70483182924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5716901638	15.124949809	14.5617469567	15.308491322	13.3835737742	14.2804217388	3.79919376422	4.16696299246	4.25327486692	3.54969461186	1	7.3141	n/d	
POFUT1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00058192.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	184	1	43956	3	3	3	0	0	0.820333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=23165&representative=IPI00058192.1	17507031.405	20855142.371	21994245.684	17461445.439	26883214.082	22153650.326	8244459.607	7783222.363	6908332.919	7830816.604	P0140703A	1.0	1.191244	1.256309	0.997396	1.535567	1.265414	0.470923	0.444577	0.394603	0.447296	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.252468947657	0.329191351124	-0.00376167771924	0.618771461489	0.339609462415	-1.08643690893	-1.1694947818	-1.34152617058	-1.16069823797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1070029482	13.2311482421	13.953830664	11.0780817995	17.055543636	14.0549619059	5.2305405207	4.93791732774	4.38286036754	4.96811258831	3	6.2173	0.7034	
RNF123	n/d	n/d	SPRY, RING	n/d	n/d	n/d	0	IPI00783374.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	45	2	148958	1	1	1	0	0	0.78	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149484&representative=IPI00783374.2	13020653.259	15492949.331	16965349.448	15678966.035	9116848.646	11728278.133	415014.828	239976.696	419109.919	472823.764	P0140703A	1.0	1.189875	1.302957	1.204161	0.700184	0.900744	0.031874	0.01843	0.032188	0.036313	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.250810021977	0.381789473077	0.268028297723	-0.514193999965	-0.150810958226	-4.97147610953	-5.76180011881	-4.95733325197	-4.7833700664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.584270407	18.5433331934	20.3056319901	18.7659744509	10.9118514819	14.0374414554	0.496726483213	0.287225352481	0.501627850619	0.565917335058	1	6.061	n/d	
CCBL2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00465373.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	160	1	51400	3	3	3	0	0	0.862	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1156220&representative=IPI00465373.2	29209902.2	32608392.967	37004592.072	33270627.975	24082953.749	28303107.482	20345493.808	18744381.36	16776299.083	15494729.902	P0140703A	1.0	1.116347	1.266851	1.139019	0.824479	0.968956	0.696527	0.641713	0.574336	0.530462	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.158785537352	0.341246852654	0.187791812873	-0.278445347109	-0.0454969401067	-0.521748816704	-0.639999884851	-0.800033100648	-0.91467868847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4172323831	12.7455955722	14.4639315817	13.0044424155	9.41326942973	11.0627948383	7.95241384805	7.32658933261	6.5573278489	6.05640274978	3	6.2945	0.7631	
TMC6	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00179046.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	155	1	90045	5	4	4	1	0	0.70925	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=42930&representative=IPI00179046.3	99341392.008	96136802.073	117659655.414	106460371.622	78198610.238	86748065.942	11602031.013	14075323.573	46174609.471	48222167.245	P0140703A	1.0	0.967742	1.184397	1.071662	0.78717	0.873232	0.116789	0.141686	0.464807	0.485419	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0473056185987	0.244152741381	0.0998499544761	-0.345252856014	-0.195563095347	-3.09802369732	-2.81923088235	-1.10529629897	-1.04269751613	0.0	0.268	0.161	0.246	0.23	0.209	0.47	0.545	2.214	2.391	14.0985962592	13.6437987297	16.6983363546	15.108926569	11.0979986438	12.3113430692	1.64656793843	1.99757925939	6.55313120947	6.84372196716	4	7.1513	0.1878	
UBE4A	n/d	n/d	Ubox	n/d	n/d	n/d	0	IPI00028957.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	169	1	123522	4	4	4	0	0	0.8405	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=31546&representative=IPI00028957.2	105340959.703	114771478.976	125331786.604	120430391.142	78438812.955	84668903.362	7240640.516	9121135.199	7201083.68	6272434.55	P0140703A	1.0	1.089524	1.189773	1.143244	0.744618	0.803761	0.068735	0.086587	0.06836	0.059544	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.123697976444	0.25068634411	0.193133347579	-0.425427603333	-0.315161518077	-3.86281128042	-3.52970575193	-3.87070379276	-4.06990004871	0.0	0.063	0.164	0.042	0.133	0.181	0.05	0.041	0.044	0.015	15.9893960689	17.4208269978	19.0237451955	18.2797767187	11.9059979238	12.8516451188	1.09903563941	1.38447042543	1.09303142301	0.952074488587	4	6.5478	0.3084	
MCM5	n/d	n/d	MCM	n/d	n/d	n/d	0	IPI00018350.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	83	2	82286	1	1	1	0	0	0.966	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=30692&representative=IPI00018350.3	6655414.406	8057477.56	9189025.62	7229887.198	6790750.917	6660124.222	443619.211	311553.505	178553.249	67397.394	P0140703A	1.0	1.210665	1.380684	1.086317	1.020335	1.000708	0.066655	0.046812	0.026828	0.010127	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.275799715817	0.465383164781	0.119445159858	0.0290429007165	0.00102106667398	-3.90714308933	-4.41697778558	-5.22011668261	-6.62564933312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6003929616	17.676185355	20.1585321066	15.8606493479	14.8972890107	14.6107251753	0.973194817149	0.683474134601	0.391703272093	0.147853819005	1	5.5678	n/d	
APPL1	n/d	n/d	PH	n/d	n/d	n/d	0	IPI00015836.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	44	2	79663	1	1	1	0	0	0.584	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152799&representative=IPI00015836.1	1376985.269	2092465.497	2156399.596	1377433.205	1557604.474	1879087.877	194936.484	78164.095	142384.223	0.0	P0140703A	1.0	1.519599	1.56603	1.000325	1.13117	1.364639	0.141568	0.056765	0.103403	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.603690667724	0.6471118502	0.000468799712461	0.177815763745	0.448519352763	-2.82043289909	-4.13885451867	-3.27365005215	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.6847243477	19.2756949794	19.8646529302	12.6888507133	14.3485800757	17.3100702537	1.79574583731	0.720044013019	1.31163684962	0.0	1	5.5985	n/d	
SAFB	n/d	n/d	SAP, RRM	n/d	n/d	n/d	0	IPI00646058.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	52	2	102855	1	1	1	0	0	0.565	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1151814&representative=IPI00646058.2	279023.53	542624.113	3330234.881	0.0	670432.561	78012.705	17159511.327	16191162.627	33255865.889	25397589.14	P0140703A	1.0	1.944725	11.935319	0.0	2.402781	0.279592	61.498438	58.027947	119.1866	91.023109	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.959566160771	3.5771652213	n/d	1.26470516091	-1.83860501359	5.94247786277	5.85867598285	6.8970782343	6.50816095896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287936736133	0.559957850309	3.43661684086	0.0	0.691849047326	0.080504764794	17.7076595839	16.7083776806	34.318200624	26.208896872	1	6.4983	n/d	
SLC36A4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00419349.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	131	1	56157	3	2	3	0	0	0.954333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1162693&representative=IPI00419349.1	21893551.253	24124093.235	26740590.58	25627366.238	26331584.917	23717592.453	41291339.929	46455640.524	60357265.099	54650314.203	P0140703A	1.0	1.101881	1.221391	1.170544	1.20271	1.083314	1.886005	2.121887	2.756851	2.496183	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.139968425379	0.288525119621	0.227179165453	0.266288818741	0.115451470633	0.915333500756	1.08534782832	1.46302129587	1.31972370484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23411614681	6.86925558241	7.61429452826	7.29730758698	7.49783152149	6.7535058322	11.7575721727	13.2280896486	17.1865311654	15.5614958151	2	6.4197	1.1801	
ARHGAP1	n/d	n/d	SEC14, Rho_GAP, RhoGAP, RHOGAP, CRAL_TRIO_C, CRAL_TRIO	n/d	n/d	n/d	0	IPI00020567.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	53	2	52756	2	1	1	1	0	0.798	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=59587&representative=IPI00020567.2	18271885.669	19466442.168	23413239.681	21107106.989	21259400.913	19353003.55	2075782.576	2869857.154	1704461.668	2240105.003	P0140703A	1.0	1.065377	1.281381	1.155169	1.163503	1.059168	0.113605	0.157064	0.093283	0.122598	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0913640405789	0.357699503849	0.208103931837	0.218474930623	0.0829314406465	-3.13790176254	-2.67057555062	-3.42224200313	-3.02799265104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8674160756	14.7740226677	17.7694378247	16.0192024004	16.1347856111	14.6879286245	1.57541160148	2.17807313121	1.29359823957	1.7001238237	1	6.8091	n/d	
DEF6	n/d	n/d	PH	n/d	n/d	n/d	0	IPI00004924.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	66	2	73910	1	1	1	0	0	0.793	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=26307&representative=IPI00004924.3	15001211.266	18708787.943	18560099.365	16042088.484	4181573.578	5296845.894	70253.942	209862.306	0.0	158006.998	P0140703A	1.0	1.247152	1.23724	1.069386	0.278749	0.353095	0.004683	0.01399	0.0	0.010533	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.318637308217	0.30712538166	0.096782694751	-1.84296146545	-1.50187170292	-7.73835124663	-6.15946022727	n/d	-6.56893978772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.1760895376	23.9154949806	23.7254259633	20.5066457425	5.34531698261	6.77097264543	0.0898058068962	0.268267561804	0.0	0.201980779251	1	6.3495	n/d	
GLS	n/d	n/d	ANK	n/d	n/d	n/d	0	IPI00289159.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	55	2	73461	1	1	1	0	0	0.963	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152458&representative=IPI00289159.3	4988425.634	5481201.452	5765652.176	4857489.027	4681850.938	4004057.234	0.0	0.0	0.0	0.0	P0140703A	1.0	1.098784	1.155806	0.973752	0.938543	0.80267	0.0	0.0	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.135907807801	0.208899264339	-0.0383737085427	-0.0915052502408	-0.317121117378	n/d	n/d	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7516700769	18.4064643006	19.3616804412	16.3119708606	15.7221592576	13.4460550631	0.0	0.0	0.0	0.0	1	5.5589	n/d	
CCT6A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00027626.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	565	1	58024	12	8	8	4	0	0.8695	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1156223&representative=IPI00027626.3	261780556.911	266868778.374	365845780.738	387079973.198	332867905.429	336930215.461	49823592.527	50876944.725	20999857.196	16910090.165	P0140703A	1.0	1.017075	1.395716	1.478007	1.271225	1.286921	0.190541	0.194484	0.079696	0.064465	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0244260687121	0.481005412125	0.563653102259	0.34621940222	0.363923493802	-2.39182662928	-2.36227662384	-3.64934887365	-3.95534009949	0.0	0.107	0.129	0.068	0.133	0.115	0.038	0.039	0.068	0.063	12.5254832165	12.7689406883	17.5047193747	18.5207173709	15.9268182938	16.1211887113	2.38392254699	2.43432256689	1.00478569517	0.809101535466	8	6.9479	0.1349	
